steam_id,app_id,playtime_forever
76561198070041451,480490,62
76561198070041451,489830,147
76561198070041451,311210,499
76561198070041451,528230,64
76561198070041451,409710,61
76561198070041451,534380,1588
76561198070041451,311340,64
76561198070041451,546560,1
76561198070041451,548430,1208
76561198070041451,555160,163
76561198070041451,555440,1500
76561198070041451,558420,613
76561198070041451,568220,75
76561198070041451,568320,1320
76561198070041451,577080,133
76561198070041451,577690,373
76561198070041451,579760,296
76561198070041451,583470,84
76561198070041451,585410,19
76561198070041451,587220,182
76561198070041451,597230,180
76561198070041451,601220,113
76561198070041451,606180,32
76561198070041451,611360,392
76561198070041451,611670,73
76561198070041451,617830,1
76561198070041451,620980,6642
76561198070041451,629760,918
76561198070041451,632360,324
76561198070041451,641990,5
76561198070041451,424840,96
76561198070041451,661790,280
76561198070041451,623940,427
76561198070041451,685680,232
76561198070041451,584400,47
76561198070041451,698780,391
76561198070041451,240720,375
76561198070041451,700330,4400
76561198070041451,708710,11
76561198070041451,720250,175
76561198070041451,720620,849
76561198070041451,732690,375
76561198070041451,466240,501
76561198070041451,738060,255
76561198070041451,739630,4178
76561198070041451,744050,32
76561198070041451,744060,168
76561198070041451,774171,96
76561198070041451,787480,1093
76561198070041451,788690,440
76561198070041451,798460,5556
76561198070041451,824270,80
76561198070041451,552500,519
76561198070041451,844590,35
76561198070041451,851890,240
76561198070041451,728880,86
76561198070041451,885000,17
76561198070041451,893850,525
76561198070041451,906100,80
76561198070041451,913740,59
76561198070041451,927270,410
76561198070041451,945360,1085
76561198070041451,955060,63
76561198070041451,960090,2236
76561198070041451,962130,2276
76561198070041451,962400,157
76561198070041451,35140,166
76561198070041451,979400,154
76561198070041451,990360,27
76561198070041451,519860,364
76561198070041451,342180,55
76561198070041451,1035560,33
76561198070041451,1040230,254
76561198070041451,1051200,83
76561198070041451,1079800,39
76561198070041451,585710,16
76561198070041451,1086850,20
76561198070041451,1091500,5527
76561198070041451,1092790,2319
76561198070041451,782330,292
76561198070041451,1131190,56
76561198070041451,1148650,432
76561198070041451,1172620,1446
76561198070041451,1181840,644
76561198070041451,1190110,163
76561198070041451,1202310,199
76561198070041451,916840,127
76561198070041451,322500,630
76561198070041451,1222670,104
76561198070041451,1238840,1317
76561198070041451,203160,1095
76561198070041451,1274570,509
76561198070041451,1283220,71
76561198070041451,1113000,422
76561198070041451,1285670,60
76561198070041451,1292040,205
76561198070041451,1296610,1406
76561198070041451,441380,78
76561198070041451,408900,592
76561198070041451,1426280,164
76561198070041451,1533390,279
76561198070041451,1582180,715
76561198070041451,1240440,191
76561198070041451,1782210,1042
76561198070041451,1677740,99
76561198107364343,70,1428
76561198107364343,220,2202
76561198107364343,240,1
76561198107364343,4000,16754
76561198107364343,2280,760
76561198107364343,2300,888
76561198107364343,2290,910
76561198107364343,2310,67
76561198107364343,7670,46
76561198107364343,409710,405
76561198107364343,400,624
76561198107364343,10090,2059
76561198107364343,32440,39
76561198107364343,550,656
76561198107364343,32430,1310
76561198107364343,10680,50
76561198107364343,42700,1041
76561198107364343,42710,17
76561198107364343,620,2936
76561198107364343,105600,2573
76561198107364343,49520,537
76561198107364343,230410,252
76561198107364343,238210,31
76561198107364343,246900,234
76561198107364343,218620,30
76561198107364343,252330,239
76561198107364343,252490,226
76561198107364343,252950,168
76561198107364343,248820,17
76561198107364343,264710,41
76561198107364343,211820,3271
76561198107364343,268910,11
76561198107364343,271590,2683
76561198107364343,225840,17
76561198107364343,286160,782
76561198107364343,294100,7701
76561198107364343,201810,627
76561198107364343,238460,213
76561198107364343,304930,5
76561198107364343,313120,120
76561198107364343,313740,6
76561198107364343,319510,279
76561198107364343,322170,40
76561198107364343,238320,70
76561198107364343,730,5365
76561198107364343,332800,56
76561198107364343,332950,1821
76561198107364343,334230,495
76561198107364343,306130,2343
76561198107364343,232090,897
76561198107364343,238370,109
76561198107364343,292030,518
76561198107364343,373330,42
76561198107364343,374320,363
76561198107364343,381210,107815
76561198107364343,291550,29
76561198107364343,388090,151
76561198107364343,413150,241
76561198107364343,429720,17
76561198107364343,431960,677
76561198107364343,438100,67
76561198107364343,236870,1056
76561198107364343,449800,354
76561198107364343,466300,92
76561198107364343,377160,519
76561198107364343,379720,5525
76561198107364343,489830,7330
76561198107364343,311210,102
76561198107364343,505460,131
76561198107364343,548430,499
76561198107364343,555440,1978
76561198107364343,611360,144
76561198107364343,629760,693
76561198107364343,632360,186
76561198107364343,665180,5
76561198107364343,17500,491
76561198107364343,673130,37
76561198107364343,698780,5
76561198107364343,240720,616
76561198107364343,700330,2924
76561198107364343,435150,655
76561198107364343,720250,18
76561198107364343,720620,827
76561198107364343,239140,174
76561198107364343,466240,199
76561198107364343,739630,1459
76561198107364343,552500,688
76561198107364343,897030,56
76561198107364343,945360,176
76561198107364343,951000,1
76561198107364343,962400,443
76561198107364343,984110,44
76561198107364343,519860,892
76561198107364343,782330,9856
76561198107364343,1148590,235
76561198107364343,1085660,257
76561198107364343,1172620,139
76561198107364343,1229490,1322
76561198107364343,1238840,620
76561198107364343,1237950,831
76561198107364343,1274570,259
76561198107364343,1343370,101
76561198107364343,1349060,230
76561198107364343,408900,99
76561198107364343,1359900,98
76561198107364343,1433340,5
76561198107364343,1139900,59
76561198107364343,1590910,444
76561198107364343,1684930,23
76561198107364343,1240440,256
76561198107364343,1763050,3
76561198107364343,1782210,654
76561198107364343,1824220,89
76561198107364343,1846170,354
76561198271711179,17480,716
76561198271711179,4560,91
76561198271711179,9340,4
76561198271711179,20540,100
76561198271711179,228200,6827
76561198271711179,550,478
76561198271711179,55150,832
76561198271711179,9350,1
76561198271711179,9420,419
76561198271711179,49520,208
76561198271711179,34030,224
76561198271711179,230410,206
76561198271711179,236390,10296
76561198271711179,265630,529
76561198271711179,242760,4203
76561198271711179,4570,8
76561198271711179,4580,4
76561198271711179,9310,1510
76561198271711179,9450,2374
76561198271711179,252610,1600
76561198271711179,262060,2399
76561198271711179,16700,26
76561198271711179,40970,4063
76561198271711179,108600,540
76561198271711179,221100,5887
76561198271711179,298240,104
76561198271711179,15620,1130
76561198271711179,20570,48
76561198271711179,56400,2091
76561198271711179,311690,1
76561198271711179,317600,548
76561198271711179,318020,945
76561198271711179,221380,4832
76561198271711179,214490,652
76561198271711179,730,2000
76561198271711179,305620,2178
76561198271711179,282070,730
76561198271711179,334230,24
76561198271711179,341300,26
76561198271711179,342370,3
76561198271711179,314420,1
76561198271711179,346110,1020
76561198271711179,325610,1899
76561198271711179,298630,5
76561198271711179,351510,877
76561198271711179,367520,14
76561198271711179,219740,1639
76561198271711179,322330,8
76561198271711179,387290,811
76561198271711179,393380,1511
76561198271711179,388060,532
76561198271711179,231430,134371
76561198271711179,431960,383
76561198271711179,433340,818
76561198271711179,445980,3271
76561198271711179,459220,1355
76561198271711179,354430,1
76561198271711179,355250,1
76561198271711179,356500,914
76561198271711179,361670,1
76561198271711179,361690,1
76561198271711179,441550,1
76561198271711179,456540,2
76561198271711179,471710,14
76561198271711179,477160,53
76561198271711179,493520,7818
76561198271711179,495420,2770
76561198271711179,508440,331
76561198271711179,509980,239
76561198271711179,512490,927
76561198271711179,521350,1596
76561198271711179,469820,125
76561198271711179,547180,177
76561198271711179,597730,1
76561198271711179,602960,209
76561198271711179,447820,4140
76561198271711179,616560,109
76561198271711179,285190,4226
76561198271711179,641990,114
76561198271711179,648800,2907
76561198271711179,674940,221
76561198271711179,681590,2285
76561198271711179,688420,408
76561198271711179,721720,1
76561198271711179,594570,11668
76561198271711179,739630,2090
76561198271711179,815370,2194
76561198271711179,816090,421
76561198271711179,872200,111
76561198271711179,460930,2057
76561198271711179,945360,1298
76561198271711179,967050,95
76561198271711179,581320,2684
76561198271711179,1005300,913
76561198271711179,1057090,899
76561198271711179,919640,3399
76561198271711179,285900,140
76561198271711179,976730,3877
76561198271711179,1128810,69
76561198271711179,1144200,2702
76561198271711179,1172620,235
76561198271711179,1202130,979
76561198271711179,1291010,1205
76561198271711179,431240,642
76561198271711179,1326470,1579
76561198271711179,1332010,58
76561198271711179,1361210,952
76561198271711179,1391530,4
76561198271711179,1238810,2309
76561198271711179,823130,689
76561198271711179,1568590,242
76561198271711179,1611600,6411
76561198271711179,1240440,1203
76561198271711179,1782210,21
76561198271711179,1850570,2145
76561198271711179,578080,194
76561198271711179,1961460,26
76561198271711179,1987080,794
76561198271711179,502500,1168
76561198309459238,4000,2588
76561198309459238,10090,868
76561198309459238,550,181
76561198309459238,105600,282
76561198309459238,207610,267
76561198309459238,365670,132
76561198309459238,386360,87
76561198309459238,291550,311
76561198309459238,311210,2686
76561198309459238,359550,2279
76561198309459238,431960,294
76561198309459238,438100,13875
76561198309459238,571740,61
76561198309459238,613100,118
76561198309459238,620980,264
76561198309459238,677620,64
76561198309459238,747660,1018
76561198309459238,760160,172
76561198309459238,304390,14
76561198309459238,871720,381
76561198309459238,714010,10
76561198309459238,730,15
76561198309459238,960090,491
76561198309459238,208650,568
76561198309459238,1172470,25016
76561198309459238,1174180,456
76561198309459238,1222680,128
76561198309459238,1281930,12
76561198309459238,1289310,18
76561198309459238,1325860,4
76561198309459238,1326470,807
76561198309459238,1352080,119
76561198309459238,1714040,86
76561198309459238,1240440,76
76561198309459238,1782210,23
76561198309459238,1799370,109
76561198309459238,578080,79
76561198309459238,1961460,31
76561198309459238,1721470,62
76561198309459238,1301210,69
76561198309459238,1818750,461
76561198309459238,2075730,161
76561198399339839,10,5
76561198399339839,240,5
76561198399339839,4000,2758
76561198399339839,550,1004
76561198399339839,34190,317
76561198399339839,48190,1135
76561198399339839,42680,602
76561198399339839,42690,5
76561198399339839,209120,108
76561198399339839,115320,1345
76561198399339839,205950,158
76561198399339839,11020,16
76561198399339839,206210,14
76561198399339839,211500,11
76561198399339839,218230,43
76561198399339839,230410,102236
76561198399339839,223750,21
76561198399339839,224260,40
76561198399339839,209000,346
76561198399339839,235800,2952
76561198399339839,270370,35
76561198399339839,271590,1304
76561198399339839,291480,128
76561198399339839,268420,790
76561198399339839,206420,939
76561198399339839,322170,1539
76561198399339839,730,1635
76561198399339839,289650,983
76561198399339839,334920,164
76561198399339839,365670,1938
76561198399339839,329050,716
76561198399339839,386360,27
76561198399339839,291550,451
76561198399339839,389730,294
76561198399339839,411830,169
76561198399339839,414530,816
76561198399339839,225540,856
76561198399339839,414700,294
76561198399339839,349040,1443
76561198399339839,368500,2609
76561198399339839,431960,1996
76561198399339839,438100,2266
76561198399339839,444090,154
76561198399339839,470220,296
76561198399339839,471710,34
76561198399339839,71340,96
76561198399339839,292030,957
76561198399339839,530700,1480
76561198399339839,307780,556
76561198399339839,536930,48
76561198399339839,550650,410
76561198399339839,557340,292
76561198399339839,558260,149
76561198399339839,252950,837
76561198399339839,578080,109
76561198399339839,212740,12
76561198399339839,601510,47
76561198399339839,306130,593
76561198399339839,633230,3535
76561198399339839,698780,1
76561198399339839,714080,135
76561198399339839,466240,12
76561198399339839,582160,2274
76561198399339839,739630,757
76561198399339839,744900,18
76561198399339839,215830,29
76561198399339839,755790,57
76561198399339839,775500,1010
76561198399339839,809960,7
76561198399339839,816020,196
76561198399339839,24200,11876
76561198399339839,844870,409
76561198399339839,871720,1
76561198399339839,892970,309
76561198399339839,714010,13
76561198399339839,899440,379
76561198399339839,921590,49
76561198399339839,962730,675
76561198399339839,35140,835
76561198399339839,200260,105
76561198399339839,208650,324
76561198399339839,1022450,183
76561198399339839,1056640,3750
76561198399339839,761890,37
76561198399339839,44350,73
76561198399339839,1085660,260
76561198399339839,1172470,43
76561198399339839,1172380,1234
76561198399339839,678960,257
76561198399339839,203160,531
76561198399339839,1325860,17
76561198399339839,242700,25
76561198399339839,1361510,85
76561198399339839,1364390,28
76561198399339839,1377580,255
76561198399339839,34270,9
76561198399339839,1486350,52
76561198399339839,1671200,99
76561198399339839,1688750,22
76561198399339839,601150,456
76561198399339839,1418100,567
76561198399339839,346110,122
76561198399339839,552500,90
76561198399339839,1222670,512
76561199058245025,7000,42
76561199058245025,8000,180
76561199058245025,224960,34
76561199058245025,225320,2
76561199058245025,224980,1
76561199058245025,225000,14
76561199058245025,225020,1
76561199058245025,203160,195
76561199058245025,49520,213
76561199058245025,234670,270
76561199058245025,304430,257
76561199058245025,312970,307
76561199058245025,238320,178
76561199058245025,367520,28
76561199058245025,219740,974
76561199058245025,322330,3028
76561199058245025,381210,30976
76561199058245025,386360,1807
76561199058245025,391540,74
76561199058245025,413150,284
76561199058245025,349040,33
76561199058245025,431960,34
76561199058245025,495140,313
76561199058245025,504410,55
76561199058245025,506610,105
76561199058245025,489830,187
76561199058245025,543870,87
76561199058245025,559650,9
76561199058245025,632360,921
76561199058245025,424840,797
76561199058245025,403640,91
76561199058245025,377160,769
76561199058245025,763990,451
76561199058245025,803330,267
76561199058245025,870780,1661
76561199058245025,921900,488
76561199058245025,936790,283
76561199058245025,945360,460
76561199058245025,953880,2262
76561199058245025,524220,137
76561199058245025,1089980,244
76561199058245025,1091500,3773
76561199058245025,1097150,10
76561199058245025,1123770,997
76561199058245025,1085660,5136
76561199058245025,1172470,66019
76561199058245025,1172620,411
76561199058245025,1194630,152
76561199058245025,1145360,10367
76561199058245025,1063730,2442
76561199058245025,1222690,89
76561199058245025,1223810,467
76561199058245025,976310,2316
76561199058245025,1328670,136
76561199058245025,860510,717
76561199058245025,680420,2441
76561199058245025,1252330,283
76561199058245025,1481080,590
76561199058245025,924970,912
76561199058245025,418370,48
76561199058245025,1196590,1139
76561199058245025,1549180,398
76561198260834606,4000,628
76561198260834606,72850,185
76561198260834606,203290,350
76561198260834606,230410,123
76561198260834606,242760,1312
76561198260834606,252950,9357
76561198260834606,221100,57461
76561198260834606,271590,1863
76561198260834606,295110,81530
76561198260834606,362300,2101
76561198260834606,433850,112878
76561198260834606,439700,1595
76561198260834606,298240,41
76561198260834606,299740,536
76561198260834606,227940,90
76561198260834606,253430,28
76561198260834606,322170,18
76561198260834606,274940,795
76561198260834606,730,131084
76561198260834606,316390,1
76561198260834606,346110,2015
76561198260834606,359050,15
76561198260834606,380600,1507
76561198260834606,381210,50036
76561198260834606,291550,34
76561198260834606,390670,211
76561198260834606,418070,8
76561198260834606,437220,608
76561198260834606,365590,2132
76561198260834606,379720,171
76561198260834606,359550,1307
76561198260834606,506540,620
76561198260834606,530700,26
76561198260834606,578080,32171
76561198260834606,657200,153
76561198260834606,304930,3
76561198260834606,760160,515
76561198260834606,868270,573
76561198260834606,872200,264
76561198260834606,714010,90
76561198260834606,945360,1050
76561198260834606,1097150,1122
76561198260834606,1085660,613
76561198260834606,1172470,16389
76561198260834606,1644960,841
76561198260834606,1782210,83
76561198260834606,1789480,46
76561198260834606,311310,47
76561199159730229,33220,469
76561199159730229,271590,91
76561199159730229,739630,48
76561199159730229,782330,490
76561199159730229,714010,6771
76561199159730229,1085660,110
76561199159730229,1172470,13009
76561199159730229,359550,2077
76561199159730229,1238810,82
76561199159730229,1517290,4078
76561199159730229,824270,71
76561199159730229,581320,94
76561199159730229,1938090,18868
76561199159730229,2221490,296
76561198261543862,4000,864
76561198261543862,12120,2535
76561198261543862,550,2777
76561198261543862,22380,1146
76561198261543862,105600,3503
76561198261543862,20920,42
76561198261543862,115320,1132
76561198261543862,223470,820
76561198261543862,230410,9479
76561198261543862,236390,39
76561198261543862,223710,139
76561198261543862,224260,125
76561198261543862,253710,66
76561198261543862,233450,6222
76561198261543862,242760,6682
76561198261543862,266010,306
76561198261543862,271590,9792
76561198261543862,222880,823
76561198261543862,304930,19999
76561198261543862,291480,512
76561198261543862,730,81065
76561198261543862,346900,280
76561198261543862,372210,31
76561198261543862,252950,6380
76561198261543862,291550,4931
76561198261543862,397900,1
76561198261543862,429790,11
76561198261543862,431960,1304
76561198261543862,424280,12
76561198261543862,434570,36
76561198261543862,438100,41
76561198261543862,449040,1
76561198261543862,319630,106
76561198261543862,292030,9504
76561198261543862,571740,474
76561198261543862,578080,946
76561198261543862,588430,17
76561198261543862,460930,974
76561198261543862,607260,5
76561198261543862,218620,101
76561198261543862,657200,105
76561198261543862,670290,260
76561198261543862,677620,873
76561198261543862,703950,85
76561198261543862,239140,1670
76561198261543862,38400,5
76561198261543862,466240,60
76561198261543862,744900,51
76561198261543862,763410,131
76561198261543862,788260,107
76561198261543862,433850,1
76561198261543862,391720,211
76561198261543862,714010,73
76561198261543862,365450,4
76561198261543862,304390,260
76561198261543862,945360,2037
76561198261543862,359550,1114
76561198261543862,1097150,2604
76561198261543862,1085660,105
76561198261543862,1172470,29
76561198261543862,203160,525
76561198261543862,1486350,2
76561198261543862,823130,4
76561198261543862,1782210,39
76561198828296321,230410,268
76561198828296321,271590,160
76561198828296321,730,15409
76561198828296321,291550,9
76561198828296321,431960,4975
76561198828296321,460950,29
76561198828296321,501300,19
76561198828296321,541570,713
76561198828296321,578080,172
76561198828296321,466240,367
76561198828296321,775500,69
76561198828296321,813820,100
76561198828296321,310950,778
76561198828296321,892970,156
76561198828296321,714010,2095
76561198828296321,945360,639
76561198828296321,359550,89803
76561198828296321,623990,1405
76561198828296321,1048100,11
76561198828296321,1097150,521
76561198828296321,1172470,3446
76561198828296321,1145360,242
76561198828296321,1203220,490
76561198828296321,835570,66
76561198828296321,1308380,150
76561198828296321,1336490,300
76561198828296321,1526490,3
76561198828296321,1568590,14
76561198828296321,1649740,28
76561198828296321,686810,330
76561198828296321,1446780,5092
76561198828296321,2057550,10
76561198828296321,1313140,646
76561199062506552,550,1337
76561199062506552,230410,2689
76561199062506552,223710,165
76561199062506552,242760,590
76561199062506552,266210,21
76561199062506552,291480,109
76561199062506552,322170,2007
76561199062506552,345610,71
76561199062506552,397900,221
76561199062506552,400040,2457
76561199062506552,429660,127
76561199062506552,438100,39
76561199062506552,444640,60
76561199062506552,493520,19559
76561199062506552,607260,85
76561199062506552,632360,1876
76561199062506552,650700,17
76561199062506552,674940,292
76561199062506552,698780,6
76561199062506552,700330,769
76561199062506552,579180,3488
76561199062506552,215830,22
76561199062506552,880940,686
76561199062506552,582010,299
76561199062506552,730,112506
76561199062506552,945360,224
76561199062506552,991270,5
76561199062506552,1097150,69
76561199062506552,1085660,49
76561199062506552,1172470,23
76561199062506552,1335200,28
76561199062506552,1351630,2090
76561199062506552,1385730,29
76561199062506552,836620,343
76561199062506552,1590320,17
76561199062506552,1485080,20
76561199062506552,1714320,15
76561199062506552,1961460,452
76561199062506552,1987080,678
76561199063196408,105600,4948
76561199063196408,218620,26
76561199063196408,251570,2477
76561199063196408,304050,506
76561199063196408,291480,1
76561199063196408,323850,346
76561199063196408,250900,1031
76561199063196408,339610,90
76561199063196408,367520,1360
76561199063196408,381210,24
76561199063196408,291550,204
76561199063196408,431960,61
76561199063196408,438100,1197
76561199063196408,311210,387
76561199063196408,504230,497
76561199063196408,383980,786
76561199063196408,632360,1005
76561199063196408,667530,14
76561199063196408,674940,222
76561199063196408,304930,193
76561199063196408,688130,839
76561199063196408,753420,1564
76561199063196408,813820,530
76561199063196408,815370,313
76561199063196408,848450,2180
76561199063196408,872200,831
76561199063196408,730,4710
76561199063196408,945360,3178
76561199063196408,960090,493
76561199063196408,893520,43
76561199063196408,992490,1
76561199063196408,1172470,1101
76561199063196408,1173370,96
76561199063196408,1276390,54
76561199063196408,1281930,5405
76561199063196408,1241100,82
76561199063196408,1292630,5279
76561199063196408,1343370,40
76561199063196408,1419170,231
76561199063196408,843380,148
76561199063196408,1533390,1133
76561199063196408,1557740,1882
76561199063196408,1714040,93
76561199063196408,1782210,138
76561199063196408,1869590,58
76561199063196408,578080,44
76561199063196408,1922560,292
76561199063196408,1677740,253
76561199063196408,1961460,62
76561199063196408,1818750,448
76561199063196408,2098350,23
76561199063196408,2211280,93
76561199063196408,1294660,153
76561199489420514,1292630,92
76561197998418888,240,7793
76561197998418888,300,3
76561197998418888,320,87
76561197998418888,340,1
76561197998418888,50,34
76561197998418888,280,1149
76561197998418888,4000,12256
76561197998418888,2400,8
76561197998418888,2420,6
76561197998418888,2430,5
76561197998418888,220,1044
76561197998418888,380,290
76561197998418888,400,773
76561197998418888,420,619
76561197998418888,7940,955
76561197998418888,2590,17
76561197998418888,12900,766
76561197998418888,8500,14707
76561197998418888,20900,221
76561197998418888,500,1518
76561197998418888,12210,1973
76561197998418888,17470,38
76561197998418888,15620,29
76561197998418888,22180,149
76561197998418888,26800,103
76561197998418888,1250,1091
76561197998418888,35420,4
76561197998418888,17390,38
76561197998418888,17440,1
76561197998418888,24720,301
76561197998418888,34900,10
76561197998418888,38400,4
76561197998418888,38410,37
76561197998418888,32370,13
76561197998418888,550,876
76561197998418888,22370,18
76561197998418888,24960,3425
76561197998418888,43110,560
76561197998418888,8190,60
76561197998418888,31220,192
76561197998418888,31230,6
76561197998418888,33900,6
76561197998418888,33930,2
76561197998418888,4500,22
76561197998418888,41700,465
76561197998418888,57300,1159
76561197998418888,8980,330
76561197998418888,22380,4346
76561197998418888,63700,4
76561197998418888,31280,211
76561197998418888,40800,524
76561197998418888,42910,2
76561197998418888,620,1760
76561197998418888,44320,29
76561197998418888,72200,54
76561197998418888,105600,753
76561197998418888,20920,95
76561197998418888,104600,18
76561197998418888,98200,30
76561197998418888,91700,5
76561197998418888,21100,60
76561197998418888,108600,73
76561197998418888,28050,1099
76561197998418888,72850,5334
76561197998418888,24240,175
76561197998418888,8930,5530
76561197998418888,201280,250
76561197998418888,110800,252
76561197998418888,25000,12
76561197998418888,7520,2
76561197998418888,203810,1064
76561197998418888,207170,68
76561197998418888,207610,661
76561197998418888,104900,71
76561197998418888,211600,37
76561197998418888,204100,1679
76561197998418888,50300,45
76561197998418888,206440,221
76561197998418888,211420,682
76561197998418888,202170,46
76561197998418888,211120,1
76561197998418888,209080,248
76561197998418888,730,19977
76561197998418888,214700,31
76561197998418888,55230,636
76561197998418888,200710,441
76561197998418888,35450,1602
76561197998418888,35460,1
76561197998418888,204360,31
76561197998418888,219150,91
76561197998418888,214560,88
76561197998418888,41000,125
76561197998418888,41050,269
76561197998418888,41070,281
76561197998418888,204340,7
76561197998418888,227780,4
76561197998418888,564310,1
76561197998418888,219640,1364
76561197998418888,220820,47
76561197998418888,211900,5
76561197998418888,214870,79
76561197998418888,220240,1700
76561197998418888,8870,1689
76561197998418888,209540,60
76561197998418888,219680,64
76561197998418888,223850,3482
76561197998418888,57690,248
76561197998418888,218230,488
76561197998418888,230410,7
76561197998418888,236390,505
76561197998418888,238960,70
76561197998418888,39000,115
76561197998418888,226980,4
76561197998418888,224580,26
76561197998418888,225260,1
76561197998418888,221380,40
76561197998418888,233860,83
76561197998418888,97330,108
76561197998418888,225140,54
76561197998418888,210770,110
76561197998418888,224760,24
76561197998418888,216250,279
76561197998418888,234710,66
76561197998418888,233270,954
76561197998418888,220200,1842
76561197998418888,204450,305
76561197998418888,238210,20
76561197998418888,222730,6
76561197998418888,222710,139
76561197998418888,231160,23
76561197998418888,242760,982
76561197998418888,242860,119
76561197998418888,242920,58
76561197998418888,243120,10
76561197998418888,244850,38
76561197998418888,43160,985
76561197998418888,246900,54
76561197998418888,225080,4
76561197998418888,239030,175
76561197998418888,231040,46
76561197998418888,218620,254
76561197998418888,209000,974
76561197998418888,239820,665
76561197998418888,238320,124
76561197998418888,239200,252
76561197998418888,206420,274
76561197998418888,250560,7
76561197998418888,251060,24
76561197998418888,251570,326
76561197998418888,252490,7964
76561197998418888,252610,151
76561197998418888,252950,82
76561197998418888,218060,21
76561197998418888,241540,502
76561197998418888,219990,331
76561197998418888,247000,397
76561197998418888,247910,68
76561197998418888,49520,3196
76561197998418888,247830,57
76561197998418888,238010,502
76561197998418888,259430,66
76561197998418888,221910,85
76561197998418888,254440,59
76561197998418888,236890,422
76561197998418888,238430,17
76561197998418888,39210,123
76561197998418888,242700,8
76561197998418888,264710,719
76561197998418888,404730,161
76561197998418888,268910,433
76561197998418888,269170,31
76561197998418888,235460,2
76561197998418888,271590,735
76561197998418888,228380,102
76561197998418888,236430,4547
76561197998418888,222880,772
76561197998418888,222900,34
76561197998418888,281990,951
76561197998418888,246620,630
76561197998418888,282140,584
76561197998418888,283160,90
76561197998418888,287700,353
76561197998418888,294100,48
76561197998418888,213850,389
76561197998418888,238460,87
76561197998418888,286690,113
76561197998418888,238090,282
76561197998418888,63380,251
76561197998418888,227700,11
76561197998418888,310380,1
76561197998418888,313120,46
76561197998418888,313630,83
76561197998418888,227940,36
76561197998418888,48700,80
76561197998418888,322500,76
76561197998418888,322770,210
76561197998418888,323190,465
76561197998418888,242640,125
76561197998418888,214490,153
76561197998418888,241930,322
76561197998418888,236850,29
76561197998418888,239140,614
76561197998418888,305620,113
76561197998418888,234630,176
76561197998418888,282070,118
76561197998418888,333930,239
76561197998418888,335300,246
76561197998418888,301910,28
76561197998418888,257510,23
76561197998418888,230290,662
76561197998418888,340350,24
76561197998418888,341000,35
76561197998418888,343710,113
76561197998418888,343730,29
76561197998418888,346010,7
76561197998418888,266510,370
76561197998418888,348250,142
76561197998418888,351510,206
76561197998418888,291650,364
76561197998418888,21690,941
76561197998418888,235540,459
76561197998418888,255710,350
76561197998418888,261640,223
76561197998418888,359320,709
76561197998418888,236450,26
76561197998418888,232090,84
76561197998418888,362890,466
76561197998418888,363930,62
76561197998418888,364470,91
76561197998418888,218640,4
76561197998418888,296830,11
76561197998418888,249230,6
76561197998418888,374320,1935
76561197998418888,374400,4
76561197998418888,341940,114
76561197998418888,377160,2419
76561197998418888,380220,355
76561197998418888,381210,3056
76561197998418888,381940,108
76561197998418888,386360,16
76561197998418888,389140,46
76561197998418888,234140,1259
76561197998418888,393430,14
76561197998418888,397540,96
76561197998418888,400940,11
76561197998418888,221040,1193
76561197998418888,410380,13
76561197998418888,233740,11
76561197998418888,413150,652
76561197998418888,414700,416
76561197998418888,418650,597
76561197998418888,423230,15
76561197998418888,424030,15
76561197998418888,391220,317
76561197998418888,427240,96
76561197998418888,268500,110
76561197998418888,427520,41
76561197998418888,428370,559
76561197998418888,431960,19921
76561197998418888,433850,24182
76561197998418888,439700,33
76561197998418888,434570,47
76561197998418888,436150,2
76561197998418888,436320,284
76561197998418888,436820,49
76561197998418888,438100,11
76561197998418888,236870,1023
76561197998418888,442070,16
76561197998418888,444090,3238
76561197998418888,327140,295
76561197998418888,386690,115
76561197998418888,448280,586
76561197998418888,447270,6
76561197998418888,448510,128
76561197998418888,450390,487
76561197998418888,450540,394
76561197998418888,275850,4126
76561197998418888,451840,275
76561197998418888,452490,232
76561197998418888,457550,76
76561197998418888,457960,21
76561197998418888,458590,15
76561197998418888,271240,1
76561197998418888,464170,2
76561197998418888,337000,516
76561197998418888,379720,1580
76561197998418888,468560,21
76561197998418888,469610,185
76561197998418888,471710,311
76561197998418888,274500,19
76561197998418888,475190,47
76561197998418888,477160,12
76561197998418888,480490,1284
76561197998418888,403640,539
76561197998418888,491520,5
76561197998418888,491950,39
76561197998418888,493040,6
76561197998418888,311210,87
76561197998418888,498240,759
76561197998418888,502820,175
76561197998418888,385760,53
76561197998418888,319630,50
76561197998418888,505460,490
76561197998418888,391720,175
76561197998418888,506500,55
76561197998418888,518790,896
76561197998418888,289070,3880
76561197998418888,312660,923
76561197998418888,292030,1861
76561197998418888,530620,15
76561197998418888,536220,592
76561197998418888,115800,1
76561197998418888,418370,767
76561197998418888,362960,124
76561197998418888,546560,750
76561197998418888,489830,437
76561197998418888,493340,58
76561197998418888,555160,3
76561197998418888,507490,26
76561197998418888,563560,75
76561197998418888,359550,1974
76561197998418888,578080,15087
76561197998418888,578620,11
76561197998418888,289130,607
76561197998418888,586210,353
76561197998418888,588430,141
76561197998418888,594650,289
76561197998418888,601430,462
76561197998418888,602960,315
76561197998418888,506540,1570
76561197998418888,617830,15
76561197998418888,629760,246
76561197998418888,418460,868
76561197998418888,632470,690
76561197998418888,665360,41
